,,,,,,,,,,,,,
Model,"Annual
MPG",,,,,,Model,M,PG,Annual,,,
Rogue Sport AWD,,,,,,,,"A-8,","3.6L,",6cyl,21,18/25,"$2,250",4 C,D
"AV-S8, 2.0L, 4cyl",27,24/30,"$1,750",6,,,,,,,,,,,
,,,,,,,,FOR,D,,,,,,
SUBARU,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,Mav,eric,k FW,D,,,,
Impreza 5-Door,,,,,,,,"A-8,","2.0L,",4cyl,26,23/30,"$1,850",5 T,S
,,,,,,,,,,,,,,,
"AV-S7, 2.0L, 4cyl",31,28/36,"$1,550",7,,,,Mav,eric,k HEV,FWD,,,,
"M-5, 2.0L, 4cyl",26,24/31,"$1,850",5,,,,,,,,,,,
,,,,,,,,"AV,","2.5L,",4cyl,37,42/33,"$1,300",8 H,E
Impreza Sport 5-Do,or,,,,,,,,,,,,,,
"AV-S7, 2.0L, 4cyl",30,27/35,"$1,600",6,,,,GM,C,,,,,,
"M-5, 2.0L, 4cyl",25,22/30,"$1,900",5,,,,,,,,,,,
,,,,,,,,Can,yon,2WD,,,,,
VOLVO,,,,,,,,"A-6,","2.5L,",4cyl,22,19/25,"$2,150",5,
,,,,,,,,"A-6,","2.8L,",4cyl,23,20/30,"$2,350",4 D,T
V60 T8 AWD Recha,rge,,,,,,,"A-8,","3.6L,",6cyl,21,18/25,"$2,250",4 C,D
"A-S8, 2.0L, 4cyl",,See pag,e 42.,,PR,T,S PHEV SS,,,,,,,,
V60 T8 AWD Recha,rge e,xt. Rang,e,,,,,TOY,OT,A,,,,,
"A-S8, 2.0L, 4cyl",,See pag,e 42.,,PR,T,PHEV SS,Tac,oma,2WD,,,,,
,,,,,,,,,,,,,,,
V60CC T5 AWD,,,,,,,,A-S6,", 2.7L",", 4cyl",21,20/23,"$2,250",4,
"A-S8, 2.0L, 4cyl",25,22/31,"$2,450",5,PR,T,SS,A-S6,", 3.5L",", 6cyl",21,19/24,"$2,250",4,
,,,,,,,,,,,,,,,
MID,SIZE,STATIO,N WA,GON,S,,,,,,SMALL PI,CKUP T,RUCKS,4WD,
,,,,,,,,,,,,,,,
AUDI,,,,,,,,CHE,VR,OLET,,,,,
,,,,,,,,,,,,,,,
A6 Allroad quattro,,,,,,,,Colo,rad,o 4W,D,,,,
"AM-S7, 3.0L, 6cyl",23,21/28,"$2,650",5,P T,M,HEV SS,"A-6,","2.5L,",4cyl,21,19/24,"$2,250",4,
RS 6 Avant,,,,,,,,"A-6,","2.8L,",4cyl,22,19/28,"$2,500",4 D,T
,,,,,,,,"A-8,","3.6L,",6cyl,19,17/24,"$2,500",4 C,D
"A-S8, 4.0L, 8cyl",17,15/22,"$3,600",3,P T,C,D MHEV SS,,,,,,,,
,,,,,,,,Colo,rad,o ZR2,4WD,,,,
MERCEDES-BENZ,,,,,,,,"A-6,","2.8L,",4cyl,19,18/22,"$2,850",3 D,T
,,,,,,,,"A-8,","3.6L,",6cyl,17,16/18,"$2,800",3 C,D
,,,,,,,,,,,,,,,
AMG GLB35 4matic,,,,,,,,,,,,,,,
"AM-8, 2.0L, 4cyl",22,20/27,"$2,800",5,PR,T,SS,FOR,D,,,,,,
E450 4matic All-Ter,rain,(wagon,),,,,,,,,,,,,
,,,,,,,,Mav,eric,k AW,D,,,,
"A-9, 3.0L, 6cyl",24,21/28,"$2,550",5,PR,T,MHEV SS,,,,,,,,
,,,,,,,,"A-8,","2.0L,",4cyl,25,22/29,"$1,900",5 T,S
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
NISSAN,,,,,,,,GM,C,,,,,,
,,,,,,,,,,,,,,,
Murano AWD,,,,,,,,,,,,,,,
,,,,,,,,Can,yon,4WD,,,,,
"AV-S7, 3.5L, 6cyl",23,20/28,"$2,050",5,,,,,,,,,,,
,,,,,,,,"A-6,","2.5L,",4cyl,21,19/24,"$2,250",4,
Murano FWD,,,,,,,,"A-6,","2.8L,",4cyl,22,19/28,"$2,500",4 D,T
"AV-S7, 3.5L, 6cyl",23,20/28,"$2,050",5,,,,"A-8,","3.6L,",6cyl,19,17/24,"$2,500",4 C,D
,,,,,,,,,,,,,,,
ROLLS-ROYCE,,,,,,,,TOY,OT,A,,,,,
,,,,,,,,,,,,,,,
Cullinan,,,,,,,,Tac,oma,4WD,,,,,
"A-S8, 6.7L, 12cyl",14,12/20,"$4,350",2,P T,T,ax,A-S6,", 2.7L",", 4cyl",20,19/22,"$2,400",4 PT,4
Cullinan Black Bad,ge,,,,,,,A-S6,", 3.5L",", 6cyl",20,18/22,"$2,400",4 PT,4
"A-S8, 6.7L, 12cyl",14,12/20,"$4,350",2,P T,T,ax,"M-6,","3.5L,",6cyl,18,17/21,"$2,650",3 PT,4
,,,,,,,,,,,,,,,
,,,,,,,,Tac,oma,4WD,D-CAB MT,TRD-OR,P/PRO,,
VOLVO,,,,,,,,"M-6,","3.5L,",6cyl,18,17/20,"$2,650",3 PT,4
,,,,,,,,,,,,,,,
V90CC B6 AWD,,,,,,,,,,,,,,,
"A-S8, 2.0L, 4cyl",25,22/29,"$2,450",5,PR,T,S SS,,,,,,,,
,Model,,MP,G,Annual,,,,,Mo,del,MP,G,Annual,,
Con,guratio,n,,,Fuel,GHG,,,Co,ng,uration,,,Fuel,GHG,
"(trans,","eng size,",cyl),Comb C,ity/Hwy,Cost,Rating,N,otes,(trans,", en","g size, cyl)",Comb C,ity/Hwy,Cost,Rating,
,,,,,,,,,,,,,,,,
,S,TAND,ARD,PICKU,P TRU,CKS 2,WD,,1500,Cla,ssic 2WD,,,,,
,,,,,,,,,"A-8, 3.6","L, 6",cyl,20,17/25,"$2,400",4,
,,,,,,,,,,,,,,,,
,,,,,,,,,"A-8, 5.7","L, 8",cyl,17,15/21,"$3,300",3,Mid CD
CHEV,ROLET,,,,,,,,,,,,,,,
,,,,,,,,,1500,HFE,2WD,,,,,
Silvera,do 2W,D,,,,,,,"A-8, 3.","0L, 6",cyl,26,23/33,"$2,100",5,D T
"A-8, 2.7","L, 4cyl",,20,19/22,"$2,400",4,T CD SS,,"A-8, 3.6","L, 6",cyl,23,20/26,"$2,050",5,MHEV S
"A-8, 2.7","L, 4cyl",,20,19/22,"$2,400",4,T CD S-,Mode SS,,,,,,,,
"A-10, 3",".0L, 6cyl",,26,23/31,"$2,100",5,D T SS,,TOYO,TA,,,,,,
"A-10, 5.","3L, 8cyl",,18,16/21,"$2,650",3,CD SS,,,,,,,,,
"A-10, 5.","3L, 8cyl",,18,16/21,"$2,650",3,CD SS,,Tundr,a 2,WD,,,,,
"A-6, 5.3","L, 8cyl",,16,15/19,"$2,950",3,Gas CD,,"A-S10,",3.4L,", 6cyl",20,18/24,"$2,400",4,T SS
,,,12,11/15,"$3,750",3,E85,,"A-S10,",3.4L,", 6cyl",22,20/24,"$2,150",5,T HEV S
"A-8, 5.3","L, 8cyl",,18,16/21,"$2,650",3,CD S-M,ode SS,"A-S10,",3.4L,", 6cyl",20,18/23,"$2,400",4,T 3-Mod
,,,,,,,,,,,,,,,,
"A-8, 5.3","L, 8cyl",,18,16/21,"$2,650",3,CD SS,,,,,,,,,
,,,,,,,,,,,STAND,ARD,PICKU,P TRU,CKS 4,WD
FORD,,,,,,,,,,,,,,,,
,,,,,,,,,CHEV,RO,LET,,,,,
,,,,,,,,,,,,,,,,
F150 P,ickup,2WD,,,,,,,,,,,,,,
"A-S10,","2.7L, 6cyl",,22,20/26,"$2,150",5,T SS,,Silver,ado,4WD,,,,,
"A-S10,","3.5L, 6cyl",,20,18/24,"$2,400",4,T SS,,"A-8, 2.7","L, 4",cyl,18,17/20,"$2,650",3,T CD SS
"A-S10,","3.5L, 6cyl",,20,17/24,"$2,400",4,T,,"A-8, 2.7","L, 4",cyl,18,17/20,"$2,650",3,T CD S-
F150 P,ickup,2WD,FFV,,,,,,"A-10, 3",".0L,",6cyl,24,22/26,"$2,250",4,D T S-M
,,,,,,,,,"A-10, 3",".0L,",6cyl,23,22/26,"$2,350",4,D T SS
"A-S10,","3.3L, 6cyl",,21,19/24,"$2,250",4,Gas SS,,"A-10, 5",".3L,",8cyl,18,16/20,"$2,650",3,CD SS
,,,16,14/18,"$2,800",5,E85,,"A-10, 5",".3L,",8cyl,16,15/19,"$2,950",3,CD
"A-S10,","5.0L, 8cyl",,20,17/24,"$2,400",4,Gas CD,SS,"A-10, 5",".3L,",8cyl,17,15/19,"$2,800",3,CD SS
,,,14,11/18,"$3,200",4,E85,,"A-10, 5",".3L,",8cyl,16,14/19,"$2,950",3,S-Mode
"A-S10,","5.0L, 8cyl",,19,17/24,"$2,500",4,Gas CD,,"A-10, 5",".3L,",8cyl,16,14/19,"$2,950",3,SS
,,,14,12/18,"$3,200",4,E85,,,,,,,,,
,,,,,,,,,"A-6, 5.3","L, 8",cyl,16,14/18,"$2,950",3,Gas CD
F150 P,ickup,2WD,HEV,,,,,,,,,12,11/13,"$3,750",3,E85
"A-S10,","3.5L, 6cyl",,25,25/25,"$1,900",5,T HEV S,S,"A-8, 5.3","L, 8",cyl,17,15/20,"$2,800",3,CD S-M
Range,r 2WD,,,,,,,,"A-8, 5.3","L, 8",cyl,17,15/20,"$2,800",3,CD SS
"A-S10,","2.3L, 4cyl",,23,21/26,"$2,050",5,T SS,,"A-10, 6",".2L,",8cyl,17,15/20,"$3,600",3,P CD S-
"A-S10,","2.3L, 4cyl",,22,20/26,"$2,150",5,T,,"A-10, 6",".2L,",8cyl,16,14/19,"$3,800",3,P CD 2
,,,,,,,,,"A-10, 6",".2L,",8cyl,16,14/18,"$3,800",3,P CD
,,,,,,,,,,,,,,,,
GMC,,,,,,,,,Silver,ado,4WD ZR,2,,,,
,,,,,,,,,"A-10, 6",".2L,",8cyl,15,14/17,"$4,100",2,P CD SS
,,,,,,,,,,,,,,,,
Sierra,2WD,,,,,,,,,,,,,,,
"A-8, 2.7","L, 4cyl",,20,19/22,"$2,400",4,T CD SS,,Silver,ado,Mud Ter,rain T,ires 4W,D,,
"A-8, 2.7","L, 4cyl",,20,19/22,"$2,400",4,T CD S-,Mode SS,"A-8, 2.7","L, 4",cyl,17,16/18,"$2,800",3,T CD SS
"A-10, 3",".0L, 6cyl",,26,23/30,"$2,100",5,D T SS,,"A-10, 3",".0L,",6cyl,21,20/23,"$2,600",4,D T SS
"A-10, 5.","3L, 8cyl",,18,16/21,"$2,650",3,CD SS,,"A-10, 5",".3L,",8cyl,15,14/17,"$3,150",2,CD
"A-10, 5.","3L, 8cyl",,18,16/21,"$2,650",3,CD SS,,"A-10, 5",".3L,",8cyl,15,14/17,"$3,150",2,CD SS
"A-6, 5.3","L, 8cyl",,16,15/19,"$2,950",3,Gas CD,,"A-10, 5",".3L,",8cyl,15,13/17,"$3,150",2,SS
,,,12,11/15,"$3,750",3,E85,,"A-6, 5.3","L, 8",cyl,15,14/16,"$3,150",2,Gas CD
"A-8, 5.3","L, 8cyl",,18,16/21,"$2,650",3,CD S-M,ode SS,,,,11,10/12,"$4,100",3,E85
"A-8, 5.3","L, 8cyl",,18,16/21,"$2,650",3,CD SS,,"A-8, 5.3","L, 8",cyl,15,14/18,"$3,150",2,CD SS
,,,,,,,,,"A-10, 6",".2L,",8cyl,16,14/18,"$3,800",3,P CD SS
NISSA,N,,,,,,,,"A-10, 6",".2L,",8cyl,14,13/17,"$4,350",2,P CD
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Fronti,er 2WD,,,,,,,,FORD,,,,,,,
"A-S9, 3.","8L, 6cyl",,20,18/24,"$2,400",4,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,F-150,Lig,htning 4,WD,,,,
Titan 2,WD,,,,,,,,A-1,,,68,76/61,"$1,100",10,EV
"A-S9, 5.","6L, 8cyl",,18,16/21,"$3,400",3,P,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,F-150,Lig,htning 4,WD Ex,tended,Range,,
RAM,,,,,,,,,A-1,,,70,78/63,"$1,100",10,EV
,,,,,,,,,F-150,Lig,htning P,latinu,m 4WD,,,
1500 2,WD,,,,,,,,,,,,,,,
,,,,,,,,,A-1,,,66,73/60,"$1,150",10,EV
"A-8, 3.0","L, 6cyl",,26,22/32,"$2,100",5,D T,,,,,,,,,
"A-8, 3.6","L, 6cyl",,22,20/25,"$2,150",5,MHEV S,S,F150 P,ick,up 4WD,,,,,
"A-8, 5.7","L, 8cyl",,20,18/23,"$2,800",4,Mid CD,MHEV SS,"A-S10,",2.7L,", 6cyl",21,19/24,"$2,250",4,T PT4 SS
"A-8, 5.7","L, 8cyl",,17,15/22,"$3,300",3,Mid CD,,"A-S10,",2.7L,", 6cyl",20,17/23,"$2,400",4,T PT4
,,,,,,,,,"A-S10,",3.5L,", 6cyl",20,18/23,"$2,400",4,T PT4 SS
,,,,,,,,,"A-S10,",3.5L,", 6cyl",19,17/23,"$2,500",4,T PT4
,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,
,Mod,el,M,PG,Annual,,,,,Model,M,PG,Annual,,
Co,ngur,ation,,,Fuel,GHG,,,,Conguration,,,Fuel,GHG,
(trans,", eng","size, cyl)",Comb,City/Hwy,Cost,Rating,,N,otes,"(trans, eng size, cyl)",Comb,City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,,,
150 P,ick,up 4WD,FFV,,,,,,,Gladiator EcoDies,el 4W,D,,,
"A-S10,","3.3L,",6cyl,20,19/22,"$2,400",4,Gas,PT4,SS,"A-8, 3.0L, 6cyl",24,22/28,"$2,250",4,D T SS
,,,15,14/18,"$3,000",5,E85,,,Gladiator Rubic Ec,oDie,sel 4WD,,,
"A-S10,","5.0L,",8cyl,19,16/22,"$2,500",4,Gas,PT4,CD SS,"A-8, 3.0L, 6cyl",24,21/27,"$2,250",4,D T SS
,,,13,11/17,"$3,450",4,E85,,,,,,,,
"A-S10,","5.0L,",8cyl,18,16/22,"$2,650",3,Gas,PT4,CD,NISSAN,,,,,
,,,,,,,,,,,,,,,
,,,14,12/17,"$3,200",4,E85,,,,,,,,
150 P,ick,up 4WD,HEV,,,,,,,Frontier 4WD,,,,,
"A-S10,","3.5L,",6cyl,23,23/23,"$2,050",5,T PT,4 HE,V SS,"A-S9, 3.8L, 6cyl",19,17/22,"$2,500",4,PT4
150 P,ick,up Trem,or 4W,D,,,,,,Titan 4WD,,,,,
"A-S10,","3.5L,",6cyl,18,16/20,"$2,650",3,T PT,4 SS,,"A-S9, 5.6L, 8cyl",18,15/21,"$3,400",3,P PT4
"A-S10,","3.5L,",6cyl,18,16/20,"$2,650",3,T PT,4,,Titan 4WD PRO4X,,,,,
150,RAP,TOR 37 4,WD,,,,,,,"A-S9, 5.6L, 8cyl",17,15/20,"$3,600",3,P PT4
"A-S10,","3.5L,",6cyl,15,15/16,"$3,150",2,T PT,4 SS,,,,,,,
,,,,,,,,,,,,,,,
"A-S10,","3.5L,",6cyl,15,14/16,"$3,150",2,T PT,4,,RAM,,,,,
,,,,,,,,,,,,,,,
150,RAP,TOR 4W,D,,,,,,,1500 4WD,,,,,
"A-S10,","3.5L,",6cyl,16,15/18,"$2,950",3,T PT,4 SS,,"A-8, 3.0L, 6cyl",24,21/29,"$2,250",4,D T
"A-S10,","3.5L,",6cyl,15,14/18,"$3,150",2,T PT,4,,"A-8, 3.6L, 6cyl",21,19/24,"$2,250",4,MHEV S
ange,r 4,WD,,,,,,,,"A-8, 5.7L, 8cyl",19,18/22,"$2,950",4,Mid CD
,,,,,,,,,,"A-8, 5.7L, 8cyl",17,15/21,"$3,300",3,Mid CD
"A-S10,","2.3L,",4cyl,22,20/24,"$2,150",5,T PT,4 SS,,,,,,,
"A-S10,","2.3L,",4cyl,21,19/24,"$2,250",4,T PT,4,,1500 Classic 4WD,,,,,
ange,r Tr,emor 4W,D,,,,,,,"A-8, 3.6L, 6cyl",19,16/23,"$2,500",4,
,,,,,,,,,,"A-8, 5.7L, 8cyl",17,15/21,"$3,300",3,Mid CD
"A-S10,","2.3L,",4cyl,19,19/19,"$2,500",4,T PT,4 SS,,,,,,,
,,,,,,,,,,1500 TRX 4WD,,,,,
MC,,,,,,,,,,"A-8, 6.2L, 8cyl",12,10/14,"$5,100",1,P S
,,,,,,,,,,,,,,,
ierra,4W,D,,,,,,,,RIVIAN,,,,,
"A-8, 2.7","L, 4c",yl,18,17/20,"$2,650",3,T CD,SS,,,,,,,
"A-8, 2.7","L, 4c",yl,18,17/20,"$2,650",3,T CD,S-M,ode SS,R1T,,,,,
"A-10, 3",".0L, 6",cyl,24,22/26,"$2,250",4,D T,SS,,A-1,70,74/66,"$1,100",10,PT4 EV
"A-10, 5",".3L, 8",cyl,17,16/20,"$2,800",3,CD S,S,,,,,,,
"A-10, 5",".3L, 8",cyl,16,15/19,"$2,950",3,CD,,,TOYOTA,,,,,
"A-10, 5",".3L, 8",cyl,17,15/19,"$2,800",3,CD S,S,,,,,,,
"A-10, 5",".3L, 8",cyl,16,14/19,"$2,950",3,SS,,,Tundra 4WD,,,,,
"A-10, 5",".3L, 8",cyl,16,14/19,"$2,950",3,SS,,,"A-S10, 3.4L, 6cyl",19,17/23,"$2,500",4,T PT4 SS
"A-6, 5.3","L, 8c",yl,16,14/18,"$2,950",3,Gas,CD,,"A-S10, 3.4L, 6cyl",19,17/22,"$2,500",4,T PT4 3-
,,,12,11/13,"$3,750",3,E85,,,"A-S10, 3.4L, 6cyl",20,19/22,"$2,400",4,T PT4 HE
"A-8, 5.3","L, 8c",yl,17,15/20,"$2,800",3,CD S,-Mo,de SS,Tundra 4WD PRO,,,,,
"A-8, 5.3","L, 8c",yl,17,15/20,"$2,800",3,CD S,S,,"A-S10, 3.4L, 6cyl",19,18/20,"$2,500",4,T PT4 HE
"A-10, 6",".2L, 8",cyl,17,15/20,"$3,600",3,P CD,SS,,,,,,,
"A-10, 6",".2L, 8",cyl,16,14/19,"$3,800",3,P CD,,,V,"ANS,",PASSEN,GER T,YPE,
ierra,Mu,d Terrai,n Tire,s 4WD,,,,,,,,,,,
"A-8, 2.7","L, 4c",yl,17,16/18,"$2,800",3,T CD,SS,,FORD,,,,,
"A-10, 3",".0L, 6",cyl,21,20/23,"$2,600",4,D T,SS,,Transit T150 Wag,on 2W,D FFV,,,
"A-10, 5",".3L, 8",cyl,15,14/17,"$3,150",2,CD S,S,,,,,,,
"A-10, 5",".3L, 8",cyl,15,13/17,"$3,150",2,SS,,,"A-S10, 3.5L, 6cyl",17,15/19,"$2,800",3,Gas
,,,,,,,,,,,12,11/15,"$3,750",3,E85
"A-6, 5.3","L, 8c",yl,15,14/16,"$3,150",2,Gas,CD,,,,,,,
,,,11,10/12,"$4,100",3,E85,,,Transit T150 Wag,on 4W,D FFV,,,
"A-8, 5.3","L, 8c",yl,15,14/18,"$3,150",2,CD S,S,,"A-S10, 3.5L, 6cyl",16,14/18,"$2,950",3,Gas
"A-10, 6",".2L, 8",cyl,16,14/18,"$3,800",3,P CD,SS,,,12,11/14,"$3,750",3,E85
"A-10, 6",".2L, 8",cyl,14,13/17,"$4,350",2,P CD,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,SPECIA,L PU,RPOSE,VEHIC,LES 2,WD
ON,DA,,,,,,,,,,,,,,
,,,,,,,,,,CADILLAC,,,,,
,,,,,,,,,,,,,,,
idge,line,AWD,,,,,,,,,,,,,
"A-S9, 3",".5L, 6",cyl,21,18/24,"$2,250",4,CD S,S,,XT5 Hearse FWD,,,,,
,,,,,,,,,,"A-S9, 2.0L, 4cyl",21,20/23,"$2,900",4,PR T CD
,,,,,,,,,,,,,,,
EEP,,,,,,,,,,XT5 Limo FWD,,,,,
,,,,,,,,,,,,,,,
ladia,tor,4WD,,,,,,,,"A-S9, 2.0L, 4cyl",21,20/23,"$2,900",4,PR T CD
"A-8, 3.6","L, 6c",yl,19,17/22,"$2,500",4,SS,,,,,,,,
"M-6, 3.","6L, 6c",yl,19,16/23,"$2,500",4,SS,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,FU,EL E,CONO,MY G,UIDE,2022
,,,,,,,,,,,,,,
,Mo,del,M,PG,Annual,,,,,Model,"A
MPG",nnual,,
,Cong,uration,,,Fuel,GHG,,,,Conguration,,Fuel,GHG,
(tr,"ans, en","g size, cyl)",Comb C,ity/Hwy,Cost,Rating,,Notes,(tr,"ans, eng size, cyl) Com",b City/Hwy,Cost,Rating,
,,,,,,,,,,,,,,
CHE,VRO,LET,,,,,,,CHE,VROLET,,,,
,,,,,,,,,,,,,,
Silv,erado,Cab C,hassis 2,WD,,,,,Silv,erado Cab Chassi,s 4WD,,,
A-10,", 5.3L,",8cyl,17,15/18,"$2,800",3,CD S,S,A-10,", 5.3L, 8cyl 16",15/17 $,"2,950",3,CD SS
"A-8,","5.3L, 8",cyl,15,14/17,"$3,150",2,CD S,S,A-10,", 5.3L, 8cyl 15",13/17 $,"3,150",2,SS
,,,,,,,,,"A-8,","5.3L, 8cyl 15",14/17 $,"3,150",2,CD SS
FOR,D,,,,,,,,,,,,,
,,,,,,,,,GM,C,,,,
,,,,,,,,,,,,,,
Tran,sit C,onnect,USPS,,,,,,,,,,,
A-S6,", 2.5L,",4cyl,22,20/27,"$2,150",5,,,Sier,ra Cab Chassis 4,WD,,,
Tran,sit C,onnect,Van FFV,,,,,,A-10,", 5.3L, 8cyl 16",15/17 $,"2,950",3,CD SS
A-S8,", 2.0L,",4cyl,25,24/27,"$1,900",5,Gas S,S,A-10,", 5.3L, 8cyl 15",13/17 $,"3,150",2,SS
,,,,,,,,,"A-8,","5.3L, 8cyl 15",14/17 $,"3,150",2,CD SS
,,,19,18/20,"$2,350",5,E85,,,,,,,
Tran,sit C,onnect,Van FW,D,,,,,,,MINIVANS,2WD,,
A-S8,", 2.0L,",4cyl,25,24/27,"$1,900",5,SS,,,,,,,
A-S6,", 2.5L,",4cyl,22,20/26,"$2,150",5,,,CHR,YSLER,,,,
,,,,,,,,,,,,,,
Tran,sit C,onnect,Wagon,LWB FF,V,,,,Paci,ca,,,,
A-S8,", 2.0L,",4cyl,26,24/28,"$1,850",5,Gas S,S,"A-9,","3.6L, 6cyl 22",19/28 $,"2,150",5,SS
,,,18,16/21,"$2,500",5,E85,,,,,,,
,,,,,,,,,Paci,ca Hybrid,,,,
Tran,sit C,onnect,Wagon,LWB FW,D,,,,,,,,,
,,,,,,,,,"AV,","3.6L, 6cyl",See page,42.,,PHEV
A-S8,", 2.0L,",4cyl,26,24/28,"$1,850",5,SS,,,,,,,
A-S6,", 2.5L,",4cyl,22,20/26,"$2,150",5,,,Voy,ager,,,,
,,,,,,,,,"A-9,","3.6L, 6cyl 22",19/28 $,"2,150",5,SS
GM,C,,,,,,,,,,,,,
,,,,,,,,,HO,NDA,,,,
,,,,,,,,,,,,,,
Sier,ra Ca,b Chass,is 2WD,,,,,,,,,,,
A-10,", 5.3L,",8cyl,17,15/18,"$2,800",3,CD S,S,Ody,ssey,,,,
"A-8,","5.3L, 8",cyl,15,14/17,"$3,150",2,CD S,S,A-S1,"0, 3.5L, 6cyl 22",19/28 $,"2,150",5,CD SS
,,,,,,,,,,,,,,
ME,RCED,ES-BE,NZ,,,,,,KIA,,,,,
,,,,,,,,,,,,,,
GLA,250,,,,,,,,Carn,ival,,,,
AM-,"8, 2.0L,",4cyl,28,24/34,"$2,200",6,PR T,SS,A-S8,", 3.5L, 6cyl 22",19/26 $,"2,150",5,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
GLB,250,,,,,,,,TOY,OTA,,,,
,,,,,,,,,,,,,,
AM-,"8, 2.0L,",4cyl,27,24/32,"$2,250",6,PR T,SS,,,,,,
Met,ris (C,argo Va,n),,,,,,Sien,na 2WD,,,,
"A-9,","2.0L, 4",cyl,21,19/23,"$2,900",4,PR T,,AV-,"S6, 2.5L, 4cyl 36",36/36 $,"1,300",7,HEV S
,,,,,,,,,,,,,,
Met,ris (C,argo Va,"n, LWB",),,,,,,,MINIVANS,4WD,,
"A-9,","2.0L, 4",cyl,21,19/23,"$2,900",4,PR T,,,,,,,
Met,ris (P,asseng,er Van),,,,,,CHR,YSLER,,,,
,,,,,,,,,,,,,,
"A-9,","2.0L, 4",cyl,19,18/22,"$3,200",4,PR T,,,,,,,
,,,,,,,,,Paci,ca AWD,,,,
Met,ris (U,S Posta,l Long),,,,,,"A-9,","3.6L, 6cyl 20",17/25 $,"2,400",4,SS
"A-9,","2.0L, 4",cyl,22,20/25,"$2,800",5,PR T,,,,,,,
Met,ris (U,S Posta,l),,,,,,TOY,OTA,,,,
"A-9,","2.0L, 4",cyl,22,20/25,"$2,800",5,PR T,,Sien,na AWD,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,AV-S,"6, 2.5L, 4cyl 35",35/36 $,"1,350",7,HEV S
RA,M,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Pro,mast,er City,,,,,,,,SMALL SPO,RT UTILITY,VEH,ICLES,2W
,,,,,,,,,,,,,,
"A-9,","2.4L, 4",cyl,24,21/28,"$2,000",5,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,ACU,RA,,,,
,,SPEC,IAL PU,RPOSE,VEHIC,LES 4,WD,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,MD,X FWD,,,,
,,,,,,,,,,,,,,
,,,,,,,,,A-S1,"0, 3.5L, 6cyl 22",19/26 $,"2,800",5,P CD
CAD,ILLA,C,,,,,,,,,,,,
,,,,,,,,,RDX,FWD,,,,
XT5,Hear,se AWD,,,,,,,A-S1,"0, 2.0L, 4cyl 24",22/28 $,"2,550",5,P T SS
,,,,,,,,,,,,,,
A-S9,", 2.0L,",4cyl,21,20/23,"$2,900",4,PR T,CD SS,,,,,,
,,,,,,,,,RDX,FWD A-SPEC,,,,
XT5,Limo,AWD,,,,,,,A-S1,"0, 2.0L, 4cyl 24",22/27 $,"2,550",5,P T SS
A-S9,", 2.0L,",4cyl,21,20/23,"$2,900",4,PR T,CD SS,,,,,,
,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
Model,M,PG,Annual,,,,Mo,del,M,PG,Annual,,
Conguration,,,Fuel,GHG,,,Cong,uration,,,Fuel,GHG,
"(trans, eng size, cyl)",Comb,City/Hwy,Cost,Rating,N,otes,"(trans, en","g size, cyl)",Comb,City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,
ALFA ROMEO,,,,,,,GENESIS,,,,,,
,,,,,,,,,,,,,
Stelvio,,,,,,,GV80 RW,D,,,,,
"A-8, 2.0L, 4cyl",25,22/29,"$2,450",5,P T SS,,"A-S8, 2.5L,",4cyl,23,21/25,"$2,650",5,P T SS
,,,,,,,,,,,,,
BMW,,,,,,,GMC,,,,,,
,,,,,,,,,,,,,
X3 sDrive30i,,,,,,,Terrain F,WD,,,,,
"A-S8, 2.0L, 4cyl",25,23/29,"$2,450",5,P T SS,,"A-9, 1.5L, 4",cyl,27,25/30,"$1,750",6,T SS
,,,,,,,,,,,,,
BUICK,,,,,,,HONDA,,,,,,
,,,,,,,,,,,,,
Encore FWD,,,,,,,CR-V FW,D,,,,,
"A-S6, 1.4L, 4cyl",27,24/32,"$1,750",6,T,,"AV, 1.5L, 4c",yl,30,28/34,"$1,600",6,T SS
,,,,,,,,,,,,,
Encore GX FWD,,,,,,,Passport,FWD,,,,,
"AV, 1.2L, 3cyl",30,29/31,"$1,600",6,T SS,,"A-S9, 3.5L,",6cyl,22,20/25,"$2,150",5,CD SS
"AV, 1.3L, 3cyl",30,29/32,"$1,600",6,T SS,,Pilot FW,D,,,,,
,,,,,,,,,,,,,
Envision FWD,,,,,,,"A-S9, 3.5L,",6cyl,23,20/27,"$2,050",5,CD SS
